step,train_loss,val_loss,hellaswag,mmlu,arc,lr,grad_norm,tokens_per_sec,mfu,dt_ms
20775,3.119684,,,,,1.268966e-03,0.1115,287389.22,0.527558,1824.31
20776,3.107342,,,,,1.268881e-03,0.1078,287580.74,0.527910,1823.10
20777,3.126315,,,,,1.268795e-03,0.1139,246180.16,0.451911,2129.69
20778,3.123403,,,,,1.268710e-03,0.0987,288956.29,0.530435,1814.42
20779,3.077640,,,,,1.268624e-03,0.1017,287323.09,0.527437,1824.73
20780,3.100027,,,,,1.268539e-03,0.1023,287562.69,0.527877,1823.21
20781,3.099861,,,,,1.268454e-03,0.1038,287385.05,0.527551,1824.34
20782,3.101990,,,,,1.268368e-03,0.0992,287500.55,0.527763,1823.61
20783,3.084364,,,,,1.268283e-03,0.1049,287491.41,0.527746,1823.66
20784,3.134741,,,,,1.268197e-03,0.1070,287437.22,0.527646,1824.01
20785,3.093976,,,,,1.268112e-03,0.1169,287256.32,0.527314,1825.16
20786,3.133330,,,,,1.268026e-03,0.0991,287546.86,0.527848,1823.31
20787,3.109282,,,,,1.267941e-03,0.1217,287507.84,0.527776,1823.56
20788,3.099955,,,,,1.267855e-03,0.1039,287566.04,0.527883,1823.19
20789,3.111361,,,,,1.267770e-03,0.1259,287656.28,0.528048,1822.62
20790,3.097960,,,,,1.267684e-03,0.1159,287576.57,0.527902,1823.12
20791,3.129499,,,,,1.267599e-03,0.1138,245690.71,0.451013,2133.93
20792,3.098343,,,,,1.267513e-03,0.1172,287825.26,0.528359,1821.55
20793,3.076511,,,,,1.267428e-03,0.1088,287863.12,0.528428,1821.31
20794,3.116871,,,,,1.267342e-03,0.1097,287855.74,0.528415,1821.36
20795,3.109010,,,,,1.267257e-03,0.1094,287782.36,0.528280,1821.82
20796,3.106687,,,,,1.267171e-03,0.1038,287744.32,0.528210,1822.06
20797,3.104024,,,,,1.267086e-03,0.0955,287699.15,0.528127,1822.35
20798,3.124936,,,,,1.267000e-03,0.1015,287752.42,0.528225,1822.01
20799,3.091905,,,,,1.266915e-03,0.1007,287608.01,0.527960,1822.93
20800,3.110034,,,,,1.266829e-03,0.1042,287773.88,0.528264,1821.87
20801,3.125019,,,,,1.266744e-03,0.1064,287686.65,0.528104,1822.43
20802,3.112038,,,,,1.266658e-03,0.1057,287748.13,0.528217,1822.04
20803,3.135652,,,,,1.266573e-03,0.1052,287658.77,0.528053,1822.60
20804,3.116142,,,,,1.266487e-03,0.1044,287676.60,0.528086,1822.49
20805,3.106998,,,,,1.266402e-03,0.1011,287711.53,0.528150,1822.27
20806,3.133420,,,,,1.266316e-03,0.1072,287634.01,0.528008,1822.76
20807,3.122488,,,,,1.266231e-03,0.1009,287674.76,0.528082,1822.50
20808,3.134482,,,,,1.266145e-03,0.1059,287675.40,0.528084,1822.50
20809,3.102624,,,,,1.266060e-03,0.1009,287806.20,0.528324,1821.67
20810,3.098232,,,,,1.265974e-03,0.1098,287585.14,0.527918,1823.07
20811,3.091022,,,,,1.265889e-03,0.1038,287530.28,0.527817,1823.42
20812,3.130008,,,,,1.265803e-03,0.1141,287569.99,0.527890,1823.17
20813,3.097706,,,,,1.265718e-03,0.1045,287528.63,0.527814,1823.43
20814,3.126554,,,,,1.265633e-03,0.1076,287595.75,0.527937,1823.00
20815,3.088154,,,,,1.265547e-03,0.1056,287601.13,0.527947,1822.97
20816,3.126737,,,,,1.265462e-03,0.1066,287701.78,0.528132,1822.33
20817,3.106663,,,,,1.265376e-03,0.1097,287518.74,0.527796,1823.49
20818,3.119844,,,,,1.265291e-03,0.1057,287532.09,0.527820,1823.41
20819,3.096114,,,,,1.265205e-03,0.1031,287663.02,0.528061,1822.58
20820,3.119825,,,,,1.265120e-03,0.1090,287808.91,0.528329,1821.65
20821,3.115411,,,,,1.265034e-03,0.1004,287646.24,0.528030,1822.68
20822,3.104366,,,,,1.264949e-03,0.1115,287599.85,0.527945,1822.98
20823,3.087151,,,,,1.264863e-03,0.1042,287618.88,0.527980,1822.86
20824,3.093936,,,,,1.264778e-03,0.1068,287658.54,0.528053,1822.61
20825,3.130244,,,,,1.264692e-03,0.1092,287501.19,0.527764,1823.60
20826,3.125101,,,,,1.264607e-03,0.1036,287528.21,0.527813,1823.43
20827,3.095209,,,,,1.264521e-03,0.1122,287597.52,0.527941,1822.99
20828,3.111940,,,,,1.264436e-03,0.1052,287593.23,0.527933,1823.02
20829,3.125409,,,,,1.264350e-03,0.1110,287618.96,0.527980,1822.86
20830,3.105569,,,,,1.264265e-03,0.1025,287605.38,0.527955,1822.94
20831,3.118285,,,,,1.264179e-03,0.1066,287685.11,0.528101,1822.44
20832,3.124864,,,,,1.264094e-03,0.1144,287568.56,0.527887,1823.18
20833,3.114990,,,,,1.264009e-03,0.1058,287686.69,0.528104,1822.43
20834,3.089931,,,,,1.263923e-03,0.1182,287554.83,0.527862,1823.26
20835,3.099973,,,,,1.263838e-03,0.1147,287618.21,0.527979,1822.86
20836,3.113226,,,,,1.263752e-03,0.1080,287655.45,0.528047,1822.62
20837,3.113809,,,,,1.263667e-03,0.1051,287678.30,0.528089,1822.48
20838,3.115392,,,,,1.263581e-03,0.1109,287609.25,0.527962,1822.92
20839,3.093038,,,,,1.263496e-03,0.1092,287561.83,0.527875,1823.22
20840,3.106743,,,,,1.263410e-03,0.1029,287495.02,0.527752,1823.64
20841,3.105781,,,,,1.263325e-03,0.1041,287616.59,0.527976,1822.87
20842,3.104803,,,,,1.263239e-03,0.0981,287544.42,0.527843,1823.33
20843,3.105255,,,,,1.263154e-03,0.1029,287484.95,0.527734,1823.71
20844,3.141065,,,,,1.263068e-03,0.1081,287478.67,0.527722,1823.75
20845,3.111550,,,,,1.262983e-03,0.1019,287584.88,0.527917,1823.07
20846,3.128116,,,,,1.262897e-03,0.1045,244476.87,0.448784,2144.53
20847,3.112930,,,,,1.262812e-03,0.1086,287624.94,0.527991,1822.82
20848,3.128566,,,,,1.262726e-03,0.1138,287646.61,0.528031,1822.68
20849,3.101892,,,,,1.262641e-03,0.1036,286986.63,0.526819,1826.87
20850,3.092196,,,,,1.262556e-03,0.1059,287478.30,0.527722,1823.75
20851,3.100841,,,,,1.262470e-03,0.1046,287446.73,0.527664,1823.95
20852,3.099055,,,,,1.262385e-03,0.1137,287421.45,0.527617,1824.11
20853,3.125602,,,,,1.262299e-03,0.1091,287663.02,0.528061,1822.58
20854,3.125388,,,,,1.262214e-03,0.1092,287577.25,0.527903,1823.12
20855,3.095831,,,,,1.262128e-03,0.1093,287422.12,0.527619,1824.10
20856,3.085331,,,,,1.262043e-03,0.1085,287394.85,0.527569,1824.28
20857,3.095727,,,,,1.261957e-03,0.1076,287349.15,0.527485,1824.57
20858,3.113603,,,,,1.261872e-03,0.1091,287353.62,0.527493,1824.54
20859,3.091369,,,,,1.261786e-03,0.1076,287499.27,0.527760,1823.62
20860,3.133010,,,,,1.261701e-03,0.1134,287520.85,0.527800,1823.48
20861,3.134724,,,,,1.261615e-03,0.1075,287616.18,0.527975,1822.87
20862,3.093523,,,,,1.261530e-03,0.1155,287565.29,0.527881,1823.20
20863,3.137874,,,,,1.261445e-03,0.1153,287556.38,0.527865,1823.25
20864,3.104027,,,,,1.261359e-03,0.1203,287284.73,0.527366,1824.98
20865,3.112512,,,,,1.261274e-03,0.1156,287352.30,0.527490,1824.55
20866,3.134356,,,,,1.261188e-03,0.1233,287442.45,0.527656,1823.98
20867,3.108465,,,,,1.261103e-03,0.1093,287513.82,0.527787,1823.52
20868,3.092317,,,,,1.261017e-03,0.1192,287383.02,0.527547,1824.35
20869,3.102963,,,,,1.260932e-03,0.1049,287346.41,0.527480,1824.59
20870,3.119020,,,,,1.260846e-03,0.1038,287425.13,0.527624,1824.09
20871,3.095509,,,,,1.260761e-03,0.1110,287587.96,0.527923,1823.05
20872,3.116944,,,,,1.260675e-03,0.1124,287541.34,0.527837,1823.35
20873,3.115955,,,,,1.260590e-03,0.1104,287497.05,0.527756,1823.63
20874,3.108449,,,,,1.260504e-03,0.1106,287627.80,0.527996,1822.80
20875,3.123023,,,,,1.260419e-03,0.1053,287368.04,0.527519,1824.45
20876,3.110140,,,,,1.260334e-03,0.1008,287495.21,0.527753,1823.64
20877,3.122288,,,,,1.260248e-03,0.1033,246684.38,0.452837,2125.34
20878,3.117008,,,,,1.260163e-03,0.0979,289023.89,0.530559,1814.00
20879,3.108278,,,,,1.260077e-03,0.1057,287623.59,0.527988,1822.83
20880,3.100157,,,,,1.259992e-03,0.1081,287649.58,0.528036,1822.66
20881,3.094061,,,,,1.259906e-03,0.1014,287444.33,0.527659,1823.96
20882,3.132285,,,,,1.259821e-03,0.1078,287546.45,0.527847,1823.32
20883,3.095661,,,,,1.259735e-03,0.0985,287320.50,0.527432,1824.75
20884,3.123749,,,,,1.259650e-03,0.1093,287503.85,0.527769,1823.59
20885,3.104316,,,,,1.259564e-03,0.1068,287475.85,0.527717,1823.76
20886,3.119627,,,,,1.259479e-03,0.1044,287460.56,0.527689,1823.86
20887,3.106286,,,,,1.259394e-03,0.1070,287415.47,0.527606,1824.15
20888,3.124689,,,,,1.259308e-03,0.1029,287455.15,0.527679,1823.89
20889,3.115497,,,,,1.259223e-03,0.1145,287464.39,0.527696,1823.84
20890,3.118160,,,,,1.259137e-03,0.1070,287558.82,0.527870,1823.24
20891,3.105597,,,,,1.259052e-03,0.1137,287513.82,0.527787,1823.52
20892,3.123200,,,,,1.258966e-03,0.1060,287675.36,0.528083,1822.50
20893,3.108109,,,,,1.258881e-03,0.1070,287656.36,0.528049,1822.62
20894,3.107398,,,,,1.258795e-03,0.1108,287598.83,0.527943,1822.98
20895,3.105682,,,,,1.258710e-03,0.1119,287461.50,0.527691,1823.85
20896,3.108654,,,,,1.258625e-03,0.1126,287361.01,0.527506,1824.49
20897,3.142010,,,,,1.258539e-03,0.1076,287439.74,0.527651,1823.99
20898,3.104693,,,,,1.258454e-03,0.1096,287571.00,0.527892,1823.16
20899,3.076216,,,,,1.258368e-03,0.1014,287461.91,0.527692,1823.85
20900,3.101355,,,,,1.258283e-03,0.1092,287489.12,0.527742,1823.68
20901,3.130345,,,,,1.258197e-03,0.1131,287537.31,0.527830,1823.37
20902,3.088832,,,,,1.258112e-03,0.1071,287487.02,0.527738,1823.69
20903,3.114775,,,,,1.258026e-03,0.1064,287345.73,0.527478,1824.59
20904,3.104764,,,,,1.257941e-03,0.1012,287466.83,0.527701,1823.82
20905,3.098462,,,,,1.257855e-03,0.1116,287316.37,0.527424,1824.78
20906,3.084924,,,,,1.257770e-03,0.1032,287420.54,0.527616,1824.11
20907,3.112840,,,,,1.257685e-03,0.1066,287520.70,0.527800,1823.48
20908,3.118465,,,,,1.257599e-03,0.1008,287388.77,0.527557,1824.32
20909,3.115091,,,,,1.257514e-03,0.1057,287502.91,0.527767,1823.59
20910,3.098270,,,,,1.257428e-03,0.1050,287433.69,0.527640,1824.03
20911,3.117457,,,,,1.257343e-03,0.1097,287579.80,0.527908,1823.10
20912,3.125186,,,,,1.257257e-03,0.1035,287620.43,0.527983,1822.85
20913,3.137880,,,,,1.257172e-03,0.1153,287462.93,0.527693,1823.85
20914,3.099123,,,,,1.257086e-03,0.1105,287451.05,0.527672,1823.92
20915,3.108542,,,,,1.257001e-03,0.1220,287416.41,0.527608,1824.14
20916,3.110495,,,,,1.256916e-03,0.1088,287420.47,0.527616,1824.12
20917,3.143357,,,,,1.256830e-03,0.1271,287366.42,0.527516,1824.46
20918,3.131112,,,,,1.256745e-03,0.1054,287395.08,0.527569,1824.28
20919,3.136494,,,,,1.256659e-03,0.1342,287412.73,0.527601,1824.16
20920,3.124646,,,,,1.256574e-03,0.1130,287359.21,0.527503,1824.50
20921,3.117606,,,,,1.256488e-03,0.1254,287399.40,0.527577,1824.25
20922,3.132090,,,,,1.256403e-03,0.1177,287339.76,0.527467,1824.63
20923,3.109683,,,,,1.256318e-03,0.1347,287445.79,0.527662,1823.95
20924,3.087851,,,,,1.256232e-03,0.1193,287248.55,0.527300,1825.21
20925,3.135454,,,,,1.256147e-03,0.1347,287370.55,0.527524,1824.43
20926,3.135128,,,,,1.256061e-03,0.1293,287594.21,0.527934,1823.01
20927,3.105494,,,,,1.255976e-03,0.1153,287526.97,0.527811,1823.44
20928,3.113173,,,,,1.255890e-03,0.1351,287540.85,0.527837,1823.35
20929,3.098823,,,,,1.255805e-03,0.1186,287357.33,0.527500,1824.52
20930,3.097756,,,,,1.255719e-03,0.1203,287469.92,0.527706,1823.80
20931,3.100032,,,,,1.255634e-03,0.1216,287513.14,0.527786,1823.53
20932,3.119175,,,,,1.255549e-03,0.1161,245815.40,0.451241,2132.85
20933,3.097664,,,,,1.255463e-03,0.1240,288863.41,0.530264,1815.00
20934,3.100063,,,,,1.255378e-03,0.1166,287428.58,0.527630,1824.06
20935,3.139286,,,,,1.255292e-03,0.1198,287364.28,0.527512,1824.47
20936,3.125856,,,,,1.255207e-03,0.1132,287369.99,0.527523,1824.44
20937,3.112424,,,,,1.255121e-03,0.1133,287320.95,0.527433,1824.75
20938,3.103624,,,,,1.255036e-03,0.1041,287309.61,0.527412,1824.82
20939,3.114908,,,,,1.254951e-03,0.1040,287373.22,0.527529,1824.41
20940,3.109684,,,,,1.254865e-03,0.1010,287237.63,0.527280,1825.28
20941,3.116091,,,,,1.254780e-03,0.1100,287331.46,0.527452,1824.68
20942,3.077216,,,,,1.254694e-03,0.1012,287644.09,0.528026,1822.70
20943,3.120480,,,,,1.254609e-03,0.1077,287697.45,0.528124,1822.36
20944,3.118058,,,,,1.254523e-03,0.1099,286793.50,0.526465,1828.10
20945,3.104173,,,,,1.254438e-03,0.1080,287630.77,0.528002,1822.78
20946,3.141411,,,,,1.254353e-03,0.1034,287435.12,0.527642,1824.02
20947,3.085353,,,,,1.254267e-03,0.1106,245435.28,0.450544,2136.16
20948,3.116999,,,,,1.254182e-03,0.1037,287174.80,0.527165,1825.68
20949,3.109934,,,,,1.254096e-03,0.1112,287542.05,0.527839,1823.34
20950,3.128336,,,,,1.254011e-03,0.1063,287573.49,0.527896,1823.14
20951,3.064125,,,,,1.253925e-03,0.1070,287555.28,0.527863,1823.26
20952,3.114703,,,,,1.253840e-03,0.1142,287559.08,0.527870,1823.24
20953,3.076571,,,,,1.253755e-03,0.1032,287475.14,0.527716,1823.77
20954,3.111562,,,,,1.253669e-03,0.1196,287400.15,0.527578,1824.24
20955,3.108119,,,,,1.253584e-03,0.1032,287392.00,0.527563,1824.30
20956,3.116262,,,,,1.253498e-03,0.1180,287404.54,0.527586,1824.22
20957,3.113948,,,,,1.253413e-03,0.1156,287380.80,0.527543,1824.37
20958,3.136060,,,,,1.253327e-03,0.1122,287436.74,0.527645,1824.01
20959,3.112597,,,,,1.253242e-03,0.1107,287459.09,0.527686,1823.87
20960,3.129567,,,,,1.253157e-03,0.1112,287394.29,0.527567,1824.28
20961,3.105947,,,,,1.253071e-03,0.1160,287436.74,0.527645,1824.01
20962,3.096989,,,,,1.252986e-03,0.1034,287444.66,0.527660,1823.96
20963,3.140534,,,,,1.252900e-03,0.1110,287437.00,0.527646,1824.01
20964,3.135436,,,,,1.252815e-03,0.1038,287497.61,0.527757,1823.63
20965,3.138839,,,,,1.252730e-03,0.1155,287537.05,0.527830,1823.38
20966,3.152228,,,,,1.252644e-03,0.1061,287621.18,0.527984,1822.84
20967,3.091098,,,,,1.252559e-03,0.1144,287557.69,0.527867,1823.24
20968,3.120834,,,,,1.252473e-03,0.1131,287506.11,0.527773,1823.57
20969,3.133319,,,,,1.252388e-03,0.1107,287408.97,0.527594,1824.19
20970,3.107658,,,,,1.252302e-03,0.1068,287403.08,0.527584,1824.23
20971,3.084308,,,,,1.252217e-03,0.1060,287418.44,0.527612,1824.13
20972,3.079909,,,,,1.252132e-03,0.1115,287526.71,0.527811,1823.44
20973,3.102555,,,,,1.252046e-03,0.1071,287433.69,0.527640,1824.03
20974,3.090618,,,,,1.251961e-03,0.1076,287323.24,0.527437,1824.73
20975,3.101774,,,,,1.251875e-03,0.1097,287468.45,0.527704,1823.81
20976,3.088191,,,,,1.251790e-03,0.1096,287602.11,0.527949,1822.96
20977,3.104639,,,,,1.251704e-03,0.1036,287576.68,0.527902,1823.12
20978,3.093864,,,,,1.251619e-03,0.1075,287670.43,0.528074,1822.53
20979,3.106943,,,,,1.251534e-03,0.1055,287540.28,0.527835,1823.35
20980,3.113843,,,,,1.251448e-03,0.1081,287682.78,0.528097,1822.45
20981,3.100481,,,,,1.251363e-03,0.1068,287539.30,0.527834,1823.36
20982,3.109798,,,,,1.251277e-03,0.1247,287678.52,0.528089,1822.48
20983,3.132638,,,,,1.251192e-03,0.1079,287686.61,0.528104,1822.43
20984,3.124170,,,,,1.251107e-03,0.1150,287646.61,0.528031,1822.68
20985,3.117807,,,,,1.251021e-03,0.1043,287493.82,0.527750,1823.65
20986,3.098300,,,,,1.250936e-03,0.1271,287555.51,0.527863,1823.26
20987,3.113061,,,,,1.250850e-03,0.1060,287475.74,0.527717,1823.76
20988,3.087498,,,,,1.250765e-03,0.1131,287518.40,0.527795,1823.49
20989,3.113802,,,,,1.250680e-03,0.1189,287626.63,0.527994,1822.81
20990,3.113330,,,,,1.250594e-03,0.1141,287545.25,0.527845,1823.32
20991,3.147162,,,,,1.250509e-03,0.1109,287484.46,0.527733,1823.71
20992,3.120529,,,,,1.250423e-03,0.1120,287442.86,0.527657,1823.97
20993,3.125371,,,,,1.250338e-03,0.1087,287464.96,0.527697,1823.83
20994,3.084064,,,,,1.250252e-03,0.1096,287605.08,0.527954,1822.94
20995,3.117305,,,,,1.250167e-03,0.1098,287487.24,0.527738,1823.69
20996,3.109439,,,,,1.250082e-03,0.1019,287435.65,0.527643,1824.02
20997,3.119974,,,,,1.249996e-03,0.1011,287469.95,0.527706,1823.80
20998,3.101607,,,,,1.249911e-03,0.1074,287596.69,0.527939,1823.00
20999,3.086872,,,,,1.249825e-03,0.1037,287511.64,0.527783,1823.54
21000,3.122761,3.1118,0.3115,,,1.249740e-03,0.1102,18057.30,0.033148,29034.68
21001,3.103425,,,,,1.249655e-03,0.1058,290962.42,0.534117,1801.91
21002,3.105599,,,,,1.249569e-03,0.1220,290816.39,0.533849,1802.81
21003,3.111194,,,,,1.249484e-03,0.1042,290655.10,0.533553,1803.81
21004,3.103819,,,,,1.249398e-03,0.1137,290423.36,0.533128,1805.25
21005,3.133247,,,,,1.249313e-03,0.1050,249608.00,0.458203,2100.45
21006,3.082779,,,,,1.249228e-03,0.1041,290311.44,0.532922,1805.95
21007,3.110056,,,,,1.249142e-03,0.1073,290147.27,0.532621,1806.97
21008,3.119069,,,,,1.249057e-03,0.1071,290068.54,0.532477,1807.46
21009,3.133797,,,,,1.248971e-03,0.1030,289915.50,0.532196,1808.42
21010,3.115520,,,,,1.248886e-03,0.1061,289589.83,0.531598,1810.45
21011,3.093461,,,,,1.248801e-03,0.1134,289595.93,0.531609,1810.41
21012,3.096378,,,,,1.248715e-03,0.1065,289216.84,0.530913,1812.79
21013,3.128709,,,,,1.248630e-03,0.1068,289056.38,0.530619,1813.79
21014,3.108643,,,,,1.248544e-03,0.0986,289038.25,0.530585,1813.91
21015,3.130601,,,,,1.248459e-03,0.1074,288843.60,0.530228,1815.13
21016,3.075481,,,,,1.248374e-03,0.1019,288776.47,0.530105,1815.55
21017,3.119350,,,,,1.248288e-03,0.1057,247338.89,0.454038,2119.72
21018,3.086716,,,,,1.248203e-03,0.1006,289995.86,0.532343,1807.92
21019,3.123213,,,,,1.248117e-03,0.1155,288653.80,0.529880,1816.32
21020,3.096735,,,,,1.248032e-03,0.1053,288437.04,0.529482,1817.69
21021,3.158330,,,,,1.247947e-03,0.1168,288412.98,0.529437,1817.84
21022,3.094803,,,,,1.247861e-03,0.1129,288299.81,0.529230,1818.55
21023,3.088214,,,,,1.247776e-03,0.1035,287970.52,0.528625,1820.63
21024,3.118070,,,,,1.247690e-03,0.1084,287683.30,0.528098,1822.45
21025,3.131454,,,,,1.247605e-03,0.1051,288101.48,0.528866,1819.80
21026,3.081739,,,,,1.247520e-03,0.1048,287884.91,0.528468,1821.17
21027,3.141346,,,,,1.247434e-03,0.1078,287698.51,0.528126,1822.35
21028,3.105118,,,,,1.247349e-03,0.1042,287665.16,0.528065,1822.56
21029,3.107318,,,,,1.247263e-03,0.1134,287650.71,0.528038,1822.65
21030,3.109954,,,,,1.247178e-03,0.1078,287529.87,0.527816,1823.42
21031,3.119296,,,,,1.247093e-03,0.1018,287390.31,0.527560,1824.31
21032,3.109350,,,,,1.247007e-03,0.1083,287332.85,0.527455,1824.67
21033,3.100123,,,,,1.246922e-03,0.1083,287197.87,0.527207,1825.53
21034,3.121936,,,,,1.246837e-03,0.1094,287249.04,0.527301,1825.20
21035,3.098315,,,,,1.246751e-03,0.1088,287174.20,0.527163,1825.68
21036,3.128854,,,,,1.246666e-03,0.1085,287173.57,0.527162,1825.68
21037,3.131893,,,,,1.246580e-03,0.1103,287228.03,0.527262,1825.34
21038,3.132463,,,,,1.246495e-03,0.1046,287188.34,0.527189,1825.59
21039,3.106931,,,,,1.246410e-03,0.1135,287010.90,0.526864,1826.72
21040,3.081825,,,,,1.246324e-03,0.1110,286970.30,0.526789,1826.98
21041,3.119526,,,,,1.246239e-03,0.1168,286978.20,0.526804,1826.93
21042,3.136350,,,,,1.246153e-03,0.1207,286797.57,0.526472,1828.08
21043,3.129642,,,,,1.246068e-03,0.1164,286841.94,0.526554,1827.79
21044,3.125346,,,,,1.245983e-03,0.1089,286756.10,0.526396,1828.34
21045,3.156076,,,,,1.245897e-03,0.1161,286845.57,0.526560,1827.77
21046,3.115895,,,,,1.245812e-03,0.1047,286799.14,0.526475,1828.07
21047,3.100894,,,,,1.245726e-03,0.1132,286624.23,0.526154,1829.18
21048,3.122454,,,,,1.245641e-03,0.1086,286538.82,0.525997,1829.73
21049,3.108092,,,,,1.245556e-03,0.1133,286512.98,0.525950,1829.89
21050,3.116551,,,,,1.245470e-03,0.1078,286602.98,0.526115,1829.32
21051,3.132070,,,,,1.245385e-03,0.1233,286551.10,0.526020,1829.65
21052,3.073103,,,,,1.245300e-03,0.1143,286481.07,0.525891,1830.10
21053,3.082855,,,,,1.245214e-03,0.1182,286383.13,0.525711,1830.72
21054,3.070447,,,,,1.245129e-03,0.1120,286313.82,0.525584,1831.17
21055,3.097876,,,,,1.245043e-03,0.1133,286204.60,0.525384,1831.86
21056,3.139781,,,,,1.244958e-03,0.1036,286301.11,0.525561,1831.25
21057,3.101969,,,,,1.244873e-03,0.1157,286264.95,0.525494,1831.48
21058,3.096233,,,,,1.244787e-03,0.1040,286252.43,0.525471,1831.56
21059,3.126526,,,,,1.244702e-03,0.1218,286108.97,0.525208,1832.48
21060,3.133588,,,,,1.244617e-03,0.1112,243476.26,0.446947,2153.34
21061,3.119874,,,,,1.244531e-03,0.1204,286324.48,0.525604,1831.10
21062,3.116030,,,,,1.244446e-03,0.1166,286502.61,0.525931,1829.96
21063,3.087885,,,,,1.244360e-03,0.1129,286452.26,0.525838,1830.28
21064,3.110857,,,,,1.244275e-03,0.1103,286285.19,0.525532,1831.35
21065,3.131426,,,,,1.244190e-03,0.1231,286549.20,0.526016,1829.66
21066,3.108956,,,,,1.244104e-03,0.1021,286460.66,0.525854,1830.23
21067,3.124510,,,,,1.244019e-03,0.1142,286575.15,0.526064,1829.50
21068,3.119300,,,,,1.243934e-03,0.1010,286560.55,0.526037,1829.59
21069,3.104870,,,,,1.243848e-03,0.1116,286716.88,0.526324,1828.59
21070,3.095035,,,,,1.243763e-03,0.1089,286707.57,0.526307,1828.65
21071,3.094517,,,,,1.243677e-03,0.1089,286715.12,0.526321,1828.60
21072,3.090602,,,,,1.243592e-03,0.1108,286589.61,0.526090,1829.40
21073,3.123792,,,,,1.243507e-03,0.1086,286769.75,0.526421,1828.25
21074,3.136681,,,,,1.243421e-03,0.1106,286722.37,0.526334,1828.56
21075,3.125097,,,,,1.243336e-03,0.1056,286721.59,0.526333,1828.56
21076,3.122288,,,,,1.243251e-03,0.1016,286671.91,0.526241,1828.88
21077,3.088882,,,,,1.243165e-03,0.1136,286747.27,0.526380,1828.40
21078,3.111683,,,,,1.243080e-03,0.1031,286717.89,0.526326,1828.58
21079,3.112502,,,,,1.242994e-03,0.1148,286735.23,0.526358,1828.47
21080,3.095713,,,,,1.242909e-03,0.1092,286679.35,0.526255,1828.83
21081,3.100238,,,,,1.242824e-03,0.1192,286735.79,0.526359,1828.47
21082,3.097188,,,,,1.242738e-03,0.1051,286776.55,0.526434,1828.21
21083,3.082679,,,,,1.242653e-03,0.1059,286791.89,0.526462,1828.11
21084,3.121637,,,,,1.242568e-03,0.1108,286984.98,0.526816,1826.88
21085,3.125350,,,,,1.242482e-03,0.1078,286962.84,0.526775,1827.02
21086,3.102593,,,,,1.242397e-03,0.1126,286973.52,0.526795,1826.96
21087,3.099733,,,,,1.242311e-03,0.1029,286851.86,0.526572,1827.73
21088,3.107938,,,,,1.242226e-03,0.1175,287000.48,0.526845,1826.78
21089,3.121377,,,,,1.242141e-03,0.1068,287084.60,0.526999,1826.25
21090,3.103301,,,,,1.242055e-03,0.1090,287035.47,0.526909,1826.56
21091,3.110211,,,,,1.241970e-03,0.1142,287119.27,0.527063,1826.03
21092,3.101575,,,,,1.241885e-03,0.1035,287103.19,0.527033,1826.13
21093,3.118399,,,,,1.241799e-03,0.1069,287219.70,0.527247,1825.39
21094,3.110295,,,,,1.241714e-03,0.1154,287246.90,0.527297,1825.22
21095,3.095802,,,,,1.241629e-03,0.1079,287213.74,0.527236,1825.43
21096,3.124281,,,,,1.241543e-03,0.1259,287378.33,0.527538,1824.38
21097,3.105052,,,,,1.241458e-03,0.1139,286938.43,0.526731,1827.18
21098,3.083539,,,,,1.241373e-03,0.1275,287174.69,0.527164,1825.68
